K, split, length of training data, accuracy
K, split, length of training data, accuracy
5,0.03,97.76571572835142
5,0.03,98.67970039355085
5,0.03,97.89259870509078
5,0.03,98.336930303415
5,0.03,98.24095165780815
5,0.03,97.96851193499239
5,0.03,98.83455789206992
5,0.03,98.39199797417068
5,0.03,98.73353596757852
5,0.03,98.51992409867172
6,0.03,97.76232616940581
6,0.03,98.4118981598185
6,0.03,97.68442363659369
6,0.03,97.68442363659369
6,0.03,98.39423441648755
6,0.03,97.21095334685599
6,0.03,98.31773336706298
6,0.03,98.19535588086825
6,0.03,97.92588845326925
6,0.03,98.59458090655863
7,0.03,97.80707313981493
7,0.03,97.89221254575288
7,0.03,98.72361936054594
7,0.03,97.3196138211382
7,0.03,98.16129850367741
7,0.03,98.75886524822694
7,0.03,98.47106393732625
7,0.03,98.4638821886505
7,0.03,98.08933316462102
7,0.03,98.73176918199113
8,0.03,98.01892744479495
8,0.03,97.66561514195583
8,0.03,98.3145355468255
8,0.03,98.28940699442474
8,0.03,98.32699619771863
8,0.03,97.16132302623241
8,0.03,98.2382762991128
8,0.03,98.71016691957512
8,0.03,97.38669359929301
8,0.03,98.27717253610338
9,0.03,97.07631945323378
9,0.03,97.63440860215053
9,0.03,97.66941101963268
9,0.03,97.79075672930422
9,0.03,98.2765175516411
9,0.03,98.41370558375635
9,0.03,96.56261847592569
9,0.03,97.18149646107179
9,0.03,97.68090229375238
9,0.03,97.98581200912085
10,0.03,98.1765227301507
10,0.03,97.75523145212429
10,0.03,97.41510390268627
10,0.03,98.12523912766228
10,0.03,97.78766687857598
10,0.03,97.64914054600607
10,0.03,97.91350531107739
10,0.03,97.71002024291498
10,0.03,97.32403297400127
10,0.03,96.84598753656365
1,0.03,97.99771892028893
2,0.03,96.98924731182795
3,0.03,97.3930650468236
4,0.03,98.79746835443038
5,0.03,98.79655434507221
6,0.03,98.78603945371776
7,0.03,98.70837026719008
8,0.03,97.3483887338239
9,0.03,96.98886639676113
10,0.03,96.56652360515021
